CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
76	180796	86890	67.54	267686
77	180287	86414	67.60	266701
78	178342	86281	67.39	264623
79	177546	85951	67.38	263497
80	176598	85407	67.40	262005
81	176598	85488	67.38	262086
82	174992	84803	67.36	259795
83	172901	84654	67.13	257555
84	173729	84475	67.28	258204
85	172607	84141	67.23	256748
86	173228	84188	67.29	257416
87	175176	84133	67.55	259309
88	173707	84672	67.23	258379
89	172918	83991	67.31	256909
90	169579	83440	67.02	253019
91	167999	82584	67.04	250583
92	168363	83019	66.97	251382
93	167241	82000	67.10	249241
94	167850	82129	67.15	249979
95	166792	80954	67.32	247746
96	165565	80567	67.27	246132
97	159676	77875	67.22	237551
98	153288	75595	66.97	228883
99	116945	57131	67.18	174076

CHG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	13761	1134928	1.20	1148689
2	7495	1014498	0.73	1021993
3	5844	848818	0.68	854662
4	6307	959331	0.65	965638
5	6154	1021717	0.60	1027871
6	6745	1056423	0.63	1063168
7	6331	1031221	0.61	1037552
8	6235	1042787	0.59	1049022
9	6431	1055272	0.61	1061703
10	6350	1023356	0.62	1029706
11	5884	995159	0.59	1001043
12	5960	1008199	0.59	1014159
13	5859	1017161	0.57	1023020
14	6035	1024531	0.59	1030566
15	6006	1032672	0.58	1038678
16	6047	1039221	0.58	1045268
17	6178	1038950	0.59	1045128
18	6249	1037805	0.60	1044054
19	6110	1045893	0.58	1052003
20	6194	1063237	0.58	1069431
21	6227	1066313	0.58	1072540
22	6283	1065331	0.59	1071614
23	6192	1041669	0.59	1047861
24	6170	1072015	0.57	1078185
25	6392	1063382	0.60	1069774
26	6182	1061630	0.58	1067812
27	6095	1054198	0.57	1060293
28	6348	1065012	0.59	1071360
29	6306	1078530	0.58	1084836
30	6266	1093394	0.57	1099660
31	6289	1066302	0.59	1072591
32	6068	1066447	0.57	1072515
33	6245	1062982	0.58	1069227
34	6304	1064068	0.59	1070372
35	6140	1071050	0.57	1077190
36	6239	1062507	0.58	1068746
37	6305	1061642	0.59	1067947
38	6384	1072099	0.59	1078483
39	6221	1070860	0.58	1077081
40	6225	1064559	0.58	1070784
41	6164	1055908	0.58	1062072
42	6139	1055662	0.58	1061801
43	6166	1068008	0.57	1074174
44	6141	1063157	0.57	1069298
45	6174	1070698	0.57	1076872
46	6386	1060380	0.60	1066766
47	6470	1057304	0.61	1063774
48	6241	1049142	0.59	1055383
49	6275	1061924	0.59	1068199
50	7143	1055280	0.67	1062423
51	6105	1058233	0.57	1064338
52	6108	1044521	0.58	1050629
53	6070	1051013	0.57	1057083
54	6070	1049192	0.58	1055262
55	6054	1049432	0.57	1055486
56	6137	1043788	0.58	1049925
57	6072	1043760	0.58	1049832
58	6532	1039020	0.62	1045552
59	6029	1039030	0.58	1045059
60	5951	1039468	0.57	1045419
61	6467	1037497	0.62	1043964
62	5927	1046309	0.56	1052236
63	6991	1036798	0.67	1043789
64	5999	1039759	0.57	1045758
65	5809	1035381	0.56	1041190
66	5784	1029974	0.56	1035758
67	5934	1034147	0.57	1040081
68	5826	1037879	0.56	1043705
69	5850	1043178	0.56	1049028
70	5786	1033139	0.56	1038925
71	5678	1021857	0.55	1027535
72	5839	1020285	0.57	1026124
73	5826	1021084	0.57	1026910
74	5858	1018622	0.57	1024480
75	5913	1015298	0.58	1021211
76	5632	1015800	0.55	1021432
77	5628	1013107	0.55	1018735
78	7280	1008686	0.72	1015966
79	5663	1004186	0.56	1009849
80	5607	1005332	0.55	1010939
81	5641	995180	0.56	1000821
82	5628	1001220	0.56	1006848
83	5486	992264	0.55	997750
84	5546	989467	0.56	995013
85	5538	994896	0.55	1000434
86	5591	996156	0.56	1001747
87	5568	994393	0.56	999961
88	5349	984682	0.54	990031
89	5385	981547	0.55	986932
90	5378	973949	0.55	979327
91	5405	974462	0.55	979867
92	5261	969826	0.54	975087
93	5425	970026	0.56	975451
94	6239	965863	0.64	972102
95	5293	956961	0.55	962254
96	5258	949766	0.55	955024
97	6137	933225	0.65	939362
98	4913	899107	0.54	904020
99	6042	761454	0.79	767496

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	34935	2718872	1.27	2753807
2	17234	2139033	0.80	2156267
3	15705	2120579	0.74	2136284
4	16765	2347599	0.71	2364364
5	16244	2497983	0.65	2514227
6	18966	2696966	0.70	2715932
7	17038	2533497	0.67	2550535
8	16410	2421295	0.67	2437705
9	16281	2394195	0.68	2410476
10	16308	2369626	0.68	2385934
11	15976	2398077	0.66	2414053
12	15937	2457616	0.64	2473553
13	15712	2453242	0.64	2468954
14	16350	2473404	0.66	2489754
15	16073	2470092	0.65	2486165
16	16279	2485277	0.65	2501556
17	16427	2473525	0.66	2489952
18	16266	2474102	0.65	2490368
19	16382	2497042	0.65	2513424
20	16604	2503941	0.66	2520545
21	16440	2476073	0.66	2492513
22	16479	2483730	0.66	2500209
23	16538	2492839	0.66	2509377
24	16371	2482375	0.66	2498746
25	16278	2461626	0.66	2477904
26	16267	2464586	0.66	2480853
27	16385	2489812	0.65	2506197
28	16519	2493769	0.66	2510288
29	16488	2480412	0.66	2496900
30	16229	2460604	0.66	2476833
31	15962	2455301	0.65	2471263
32	16265	2476154	0.65	2492419
33	16090	2481997	0.64	2498087
34	16129	2440931	0.66	2457060
35	16031	2452973	0.65	2469004
36	16268	2456685	0.66	2472953
37	16010	2435972	0.65	2451982
38	15931	2444273	0.65	2460204
39	16070	2440399	0.65	2456469
40	15961	2450278	0.65	2466239
41	15938	2432494	0.65	2448432
42	15881	2440814	0.65	2456695
43	16083	2436283	0.66	2452366
44	15711	2436618	0.64	2452329
45	15974	2438570	0.65	2454544
46	16524	2428607	0.68	2445131
47	16759	2428029	0.69	2444788
48	16508	2423032	0.68	2439540
49	16028	2444710	0.65	2460738
50	17986	2427900	0.74	2445886
51	15715	2426468	0.64	2442183
52	15965	2431624	0.65	2447589
53	15729	2431699	0.64	2447428
54	15705	2434151	0.64	2449856
55	15783	2430720	0.65	2446503
56	15848	2434470	0.65	2450318
57	15869	2428502	0.65	2444371
58	16803	2412379	0.69	2429182
59	15614	2423130	0.64	2438744
60	15705	2439324	0.64	2455029
61	16595	2425566	0.68	2442161
62	15609	2433491	0.64	2449100
63	17629	2412497	0.73	2430126
64	15499	2428381	0.63	2443880
65	15329	2433233	0.63	2448562
66	15876	2431908	0.65	2447784
67	15661	2434176	0.64	2449837
68	15624	2435163	0.64	2450787
69	15354	2419590	0.63	2434944
70	15069	2400595	0.62	2415664
71	15318	2398457	0.63	2413775
72	15128	2408815	0.62	2423943
73	15397	2404792	0.64	2420189
74	15134	2396119	0.63	2411253
75	14998	2385119	0.62	2400117
76	14911	2377436	0.62	2392347
77	15068	2372162	0.63	2387230
78	18269	2354595	0.77	2372864
79	14772	2348312	0.63	2363084
80	14738	2340845	0.63	2355583
81	14707	2337289	0.63	2351996
82	14839	2330257	0.63	2345096
83	14399	2315856	0.62	2330255
84	14256	2315189	0.61	2329445
85	14450	2318212	0.62	2332662
86	14406	2311773	0.62	2326179
87	14273	2309887	0.61	2324160
88	14287	2298158	0.62	2312445
89	14043	2291564	0.61	2305607
90	14100	2289385	0.61	2303485
91	14101	2288623	0.61	2302724
92	13973	2285911	0.61	2299884
93	13840	2273207	0.61	2287047
94	15988	2258106	0.70	2274094
95	13864	2253285	0.61	2267149
96	13650	2242222	0.61	2255872
97	15948	2207687	0.72	2223635
98	12892	2168307	0.59	2181199
99	14180	1871235	0.75	1885415

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	36978	305137	10.81	342115
2	136489	174654	43.87	311143
3	113188	87872	56.30	201060
4	147100	97122	60.23	244222
5	160276	102667	60.95	262943
6	172070	88629	66.00	260699
7	197054	107374	64.73	304428
8	173356	95039	64.59	268395
9	160530	93400	63.22	253930
10	174501	99206	63.75	273707
11	184645	97152	65.52	281797
12	181338	94346	65.78	275684
13	179812	93853	65.71	273665
14	172577	92491	65.11	265068
15	180395	93251	65.92	273646
16	174337	92421	65.35	266758
17	179333	92499	65.97	271832
18	179596	92535	66.00	272131
19	179298	91971	66.10	271269
20	174550	91485	65.61	266035
21	180899	91911	66.31	272810
22	181699	92118	66.36	273817
23	184998	92393	66.69	277391
24	183135	91803	66.61	274938
25	176825	90578	66.13	267403
26	180125	90903	66.46	271028
27	182322	91084	66.69	273406
28	177163	90090	66.29	267253
29	177089	90046	66.29	267135
30	175588	90271	66.05	265859
31	179741	89761	66.69	269502
32	179794	89583	66.74	269377
33	179982	89614	66.76	269596
34	178232	89755	66.51	267987
35	177670	89230	66.57	266900
36	177120	89931	66.32	267051
37	182102	89724	66.99	271826
38	181495	89671	66.93	271166
39	186414	90216	67.39	276630
40	179515	89372	66.76	268887
41	183434	90086	67.06	273520
42	183432	89471	67.22	272903
43	181739	89029	67.12	270768
44	184889	89532	67.37	274421
45	184630	89324	67.39	273954
46	184462	89428	67.35	273890
47	184543	89144	67.43	273687
48	185147	89147	67.50	274294
49	182521	88963	67.23	271484
50	185735	89385	67.51	275120
51	185985	89120	67.61	275105
52	183364	88682	67.40	272046
53	184416	88430	67.59	272846
54	185979	88822	67.68	274801
55	186905	88889	67.77	275794
56	184680	88381	67.63	273061
57	186095	89066	67.63	275161
58	183766	88014	67.62	271780
59	184296	87733	67.75	272029
60	183819	87902	67.65	271721
61	185409	87661	67.90	273070
62	183578	87096	67.82	270674
63	183541	88014	67.59	271555
64	182500	86773	67.78	269273
65	183901	86937	67.90	270838
66	181439	86696	67.67	268135
67	180685	87262	67.43	267947
68	182123	86770	67.73	268893
69	184163	86702	67.99	270865
70	182058	86047	67.91	268105
71	184220	86375	68.08	270595
72	181299	85713	67.90	267012
73	180526	85926	67.75	266452
74	179415	85246	67.79	264661
75	177544	85217	67.57	262761
76	178846	85831	67.57	264677
77	179208	85317	67.75	264525
78	177747	85144	67.61	262891
79	177305	85771	67.40	263076
80	176670	84654	67.61	261324
81	175334	84848	67.39	260182
82	176281	84627	67.56	260908
83	174496	84369	67.41	258865
84	174608	83678	67.60	258286
85	174835	83631	67.64	258466
86	173631	83533	67.52	257164
87	172975	83161	67.53	256136
88	175750	83722	67.73	259472
89	171625	82867	67.44	254492
90	172869	83163	67.52	256032
91	169487	81931	67.41	251418
92	169143	82454	67.23	251597
93	169435	81647	67.48	251082
94	169573	82031	67.40	251604
95	170809	81941	67.58	252750
96	170513	80980	67.80	251493
97	167836	80429	67.60	248265
98	164799	80167	67.27	244966
99	161249	79855	66.88	241104
100	159357	77869	67.18	237226
101	134231	0	100.00	134231

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	6222	599322	1.03	605544
2	6542	1138125	0.57	1144667
3	6537	1113749	0.58	1120286
4	6065	892516	0.67	898581
5	5386	982202	0.55	987588
6	6399	1077540	0.59	1083939
7	5528	936350	0.59	941878
8	6716	1186246	0.56	1192962
9	6198	1101250	0.56	1107448
10	5999	1050379	0.57	1056378
11	6275	1065253	0.59	1071528
12	6243	1063286	0.58	1069529
13	5904	1034527	0.57	1040431
14	5977	1035402	0.57	1041379
15	5870	1025549	0.57	1031419
16	5828	1031379	0.56	1037207
17	5941	1050484	0.56	1056425
18	6121	1055971	0.58	1062092
19	6038	1031919	0.58	1037957
20	5903	1044227	0.56	1050130
21	6032	1041531	0.58	1047563
22	6109	1056936	0.57	1063045
23	6036	1057433	0.57	1063469
24	6142	1065306	0.57	1071448
25	6024	1041979	0.57	1048003
26	6189	1064893	0.58	1071082
27	6119	1059780	0.57	1065899
28	6075	1064567	0.57	1070642
29	6021	1058195	0.57	1064216
30	6419	1061319	0.60	1067738
31	6137	1058985	0.58	1065122
32	6355	1087834	0.58	1094189
33	6101	1062230	0.57	1068331
34	6308	1051485	0.60	1057793
35	6178	1056588	0.58	1062766
36	6167	1054285	0.58	1060452
37	6154	1057401	0.58	1063555
38	6034	1057413	0.57	1063447
39	5991	1052243	0.57	1058234
40	6292	1056425	0.59	1062717
41	6020	1058371	0.57	1064391
42	5964	1048411	0.57	1054375
43	6013	1049366	0.57	1055379
44	5979	1043536	0.57	1049515
45	6053	1057848	0.57	1063901
46	6142	1051988	0.58	1058130
47	6127	1059164	0.58	1065291
48	6025	1050955	0.57	1056980
49	6085	1054379	0.57	1060464
50	5974	1042151	0.57	1048125
51	6032	1050886	0.57	1056918
52	5850	1049840	0.55	1055690
53	6021	1053347	0.57	1059368
54	5992	1040755	0.57	1046747
55	6036	1048187	0.57	1054223
56	5994	1053264	0.57	1059258
57	6077	1049596	0.58	1055673
58	5842	1049148	0.55	1054990
59	5948	1047189	0.56	1053137
60	5832	1043482	0.56	1049314
61	5977	1044482	0.57	1050459
62	5943	1042766	0.57	1048709
63	5812	1036324	0.56	1042136
64	5993	1041268	0.57	1047261
65	6011	1041407	0.57	1047418
66	5923	1039817	0.57	1045740
67	5806	1035107	0.56	1040913
68	5825	1029567	0.56	1035392
69	5911	1025959	0.57	1031870
70	5879	1026850	0.57	1032729
71	5929	1032397	0.57	1038326
72	5887	1029930	0.57	1035817
73	5799	1019780	0.57	1025579
74	5748	1022031	0.56	1027779
75	7187	1014528	0.70	1021715
76	5632	1017195	0.55	1022827
77	10116	1009862	0.99	1019978
78	5585	1017264	0.55	1022849
79	5705	1011233	0.56	1016938
80	5611	1018758	0.55	1024369
81	5595	1006863	0.55	1012458
82	5570	1006055	0.55	1011625
83	5590	999922	0.56	1005512
84	5525	1003427	0.55	1008952
85	5530	995180	0.55	1000710
86	5510	992303	0.55	997813
87	5489	994009	0.55	999498
88	5445	994330	0.54	999775
89	5346	991550	0.54	996896
90	5645	987041	0.57	992686
91	6828	980495	0.69	987323
92	5335	976175	0.54	981510
93	5355	978398	0.54	983753
94	6456	972571	0.66	979027
95	5296	971416	0.54	976712
96	5250	972864	0.54	978114
97	5243	964553	0.54	969796
98	5271	957885	0.55	963156
99	4942	951285	0.52	956227
100	3835	931351	0.41	935186
101	2737	0	100.00	2737

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	26353	2362620	1.10	2388973
2	14310	2470914	0.58	2485224
3	16355	2480997	0.65	2497352
4	21998	2953360	0.74	2975358
5	16525	2960859	0.56	2977384
6	16627	2707584	0.61	2724211
7	15835	2637553	0.60	2653388
8	15424	2563776	0.60	2579200
9	15901	2717439	0.58	2733340
10	16713	2754854	0.60	2771567
11	17044	2689612	0.63	2706656
12	17123	2644311	0.64	2661434
13	16400	2638486	0.62	2654886
14	15990	2610559	0.61	2626549
15	16070	2611746	0.61	2627816
16	15797	2589212	0.61	2605009
17	16098	2590903	0.62	2607001
18	15906	2577228	0.61	2593134
19	15908	2574719	0.61	2590627
20	15876	2573553	0.61	2589429
21	16117	2578608	0.62	2594725
22	16172	2552952	0.63	2569124
23	16166	2567765	0.63	2583931
24	16020	2567973	0.62	2583993
25	16244	2580586	0.63	2596830
26	16146	2564493	0.63	2580639
27	16185	2575139	0.62	2591324
28	16089	2567864	0.62	2583953
29	16103	2583605	0.62	2599708
30	16589	2572550	0.64	2589139
31	16097	2566021	0.62	2582118
32	15943	2558443	0.62	2574386
33	16272	2581318	0.63	2597590
34	16636	2574644	0.64	2591280
35	16048	2563410	0.62	2579458
36	16253	2570207	0.63	2586460
37	15885	2559725	0.62	2575610
38	16184	2561845	0.63	2578029
39	16175	2571092	0.63	2587267
40	16194	2562925	0.63	2579119
41	16064	2560719	0.62	2576783
42	16154	2573652	0.62	2589806
43	16253	2573478	0.63	2589731
44	16154	2558606	0.63	2574760
45	15803	2548507	0.62	2564310
46	16006	2559524	0.62	2575530
47	15880	2546694	0.62	2562574
48	15924	2556140	0.62	2572064
49	15860	2551672	0.62	2567532
50	15984	2541210	0.63	2557194
51	15860	2532883	0.62	2548743
52	15799	2542935	0.62	2558734
53	15630	2537311	0.61	2552941
54	15819	2531425	0.62	2547244
55	15975	2530042	0.63	2546017
56	15765	2520438	0.62	2536203
57	15826	2520501	0.62	2536327
58	15687	2513548	0.62	2529235
59	15734	2524039	0.62	2539773
60	15601	2505218	0.62	2520819
61	15548	2507453	0.62	2523001
62	15579	2493271	0.62	2508850
63	15448	2491138	0.62	2506586
64	15364	2467085	0.62	2482449
65	15348	2482248	0.61	2497596
66	15414	2468626	0.62	2484040
67	15177	2477777	0.61	2492954
68	15368	2466203	0.62	2481571
69	15207	2455640	0.62	2470847
70	15215	2450514	0.62	2465729
71	15508	2463467	0.63	2478975
72	15012	2452273	0.61	2467285
73	15208	2445239	0.62	2460447
74	14850	2430915	0.61	2445765
75	18272	2426038	0.75	2444310
76	14973	2427889	0.61	2442862
77	25761	2404249	1.06	2430010
78	14764	2415039	0.61	2429803
79	15038	2412637	0.62	2427675
80	14645	2405453	0.61	2420098
81	14647	2404732	0.61	2419379
82	14691	2390101	0.61	2404792
83	14673	2381045	0.61	2395718
84	14353	2382410	0.60	2396763
85	14549	2377183	0.61	2391732
86	14571	2359383	0.61	2373954
87	14384	2344830	0.61	2359214
88	14304	2344400	0.61	2358704
89	14182	2336861	0.60	2351043
90	14205	2335125	0.60	2349330
91	17641	2307730	0.76	2325371
92	14032	2308232	0.60	2322264
93	13938	2287122	0.61	2301060
94	16364	2278401	0.71	2294765
95	13770	2271114	0.60	2284884
96	13760	2265067	0.60	2278827
97	13552	2255316	0.60	2268868
98	13259	2244641	0.59	2257900
99	12335	2227303	0.55	2239638
100	9380	2175095	0.43	2184475
101	5661	0	100.00	5661

