CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
11	10448	6720073	0.16	6730521
12	10259	6800882	0.15	6811141
13	10199	6823559	0.15	6833758
14	10388	6887712	0.15	6898100
15	10431	7065058	0.15	7075489
16	10939	7072601	0.15	7083540
17	10759	7009529	0.15	7020288
18	10555	7062440	0.15	7072995
19	10694	7182299	0.15	7192993
20	11055	7243416	0.15	7254471
21	10773	7161880	0.15	7172653
22	11081	7208133	0.15	7219214
23	10911	7219293	0.15	7230204
24	11337	7386524	0.15	7397861
25	10853	7173182	0.15	7184035
26	10886	7219537	0.15	7230423
27	11093	7235226	0.15	7246319
28	11247	7287189	0.15	7298436
29	11780	7317148	0.16	7328928
30	11247	7253303	0.15	7264550
31	11109	7260516	0.15	7271625
32	11301	7301668	0.15	7312969
33	11325	7279960	0.16	7291285
34	11020	7198456	0.15	7209476
35	11748	7237631	0.16	7249379
36	11122	7214112	0.15	7225234
37	11242	7308090	0.15	7319332
38	11142	7298921	0.15	7310063
39	11125	7278617	0.15	7289742
40	11101	7232299	0.15	7243400
41	11070	7223307	0.15	7234377
42	11089	7246841	0.15	7257930
43	11118	7312329	0.15	7323447
44	11168	7250742	0.15	7261910
45	11075	7283672	0.15	7294747
46	10775	7247045	0.15	7257820
47	11950	7251118	0.16	7263068
48	11114	7280171	0.15	7291285
49	11191	7232696	0.15	7243887
50	10843	7214874	0.15	7225717
51	10968	7227624	0.15	7238592
52	10949	7210942	0.15	7221891
53	11038	7211055	0.15	7222093
54	11062	7140586	0.15	7151648
55	10769	7151520	0.15	7162289
56	11042	7153225	0.15	7164267
57	10796	7129638	0.15	7140434
58	10850	7128659	0.15	7139509
59	10806	7133733	0.15	7144539
60	10721	7095722	0.15	7106443
61	10743	7129438	0.15	7140181
62	10697	7196647	0.15	7207344
63	10745	7131006	0.15	7141751
64	10837	7114417	0.15	7125254
65	10506	7073495	0.15	7084001
66	10358	7097901	0.15	7108259
67	14547	7108319	0.20	7122866
68	10668	7136684	0.15	7147352
69	10646	7081161	0.15	7091807
70	10529	7021789	0.15	7032318
71	10701	7006443	0.15	7017144
72	10693	6982611	0.15	6993304
73	10431	6922424	0.15	6932855
74	12101	6892407	0.18	6904508
75	10501	6888629	0.15	6899130
76	10327	6883658	0.15	6893985
77	10234	6880791	0.15	6891025
78	10227	6869687	0.15	6879914
79	10116	6783779	0.15	6793895
80	10119	6799524	0.15	6809643
81	9895	6748696	0.15	6758591
82	9947	6728558	0.15	6738505
83	9581	6692380	0.14	6701961
84	9817	6713361	0.15	6723178
85	9937	6730449	0.15	6740386
86	9679	6666512	0.14	6676191
87	9537	6643258	0.14	6652795
88	9431	6610770	0.14	6620201
89	9430	6534689	0.14	6544119
90	9516	6445559	0.15	6455075
91	9256	6432174	0.14	6441430
92	9223	6367439	0.14	6376662
93	9155	6306094	0.14	6315249
94	8862	6194915	0.14	6203777
95	8511	6109208	0.14	6117719
96	8309	6026454	0.14	6034763
97	8237	5972618	0.14	5980855
98	8131	5690028	0.14	5698159
99	6549	4882494	0.13	4889043

CHH context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
1	41840	15712477	0.27	15754317
2	23504	16035758	0.15	16059262
3	23966	15195635	0.16	15219601
4	25548	14659416	0.17	14684964
5	22957	14928279	0.15	14951236
6	25279	16273814	0.16	16299093
7	24316	15566754	0.16	15591070
8	24830	15761517	0.16	15786347
9	25348	15371973	0.16	15397321
10	25372	15059757	0.17	15085129
11	23704	15371620	0.15	15395324
12	23732	15713439	0.15	15737171
13	23955	15729445	0.15	15753400
14	24126	15884266	0.15	15908392
15	24120	15801964	0.15	15826084
16	24552	15812375	0.16	15836927
17	24653	15861974	0.16	15886627
18	24068	15934892	0.15	15958960
19	24485	15966839	0.15	15991324
20	24376	15853990	0.15	15878366
21	24079	15901202	0.15	15925281
22	24842	15978707	0.16	16003549
23	24876	15909773	0.16	15934649
24	24566	15758248	0.16	15782814
25	24501	15847158	0.15	15871659
26	24191	15801426	0.15	15825617
27	24396	15932108	0.15	15956504
28	23721	15720847	0.15	15744568
29	25426	15654211	0.16	15679637
30	24192	15772624	0.15	15796816
31	24011	15676197	0.15	15700208
32	24223	15675744	0.15	15699967
33	24467	15636202	0.16	15660669
34	23681	15749740	0.15	15773421
35	25882	15737257	0.16	15763139
36	24309	15572651	0.16	15596960
37	23810	15589188	0.15	15612998
38	23894	15630851	0.15	15654745
39	24084	15618464	0.15	15642548
40	24140	15573926	0.15	15598066
41	23702	15548326	0.15	15572028
42	23903	15624596	0.15	15648499
43	23986	15605157	0.15	15629143
44	23579	15589873	0.15	15613452
45	23780	15498573	0.15	15522353
46	23682	15535438	0.15	15559120
47	25404	15535144	0.16	15560548
48	23303	15589104	0.15	15612407
49	23836	15560714	0.15	15584550
50	23557	15574062	0.15	15597619
51	23589	15553791	0.15	15577380
52	23733	15583467	0.15	15607200
53	23617	15478823	0.15	15502440
54	23595	15474603	0.15	15498198
55	23445	15442229	0.15	15465674
56	23888	15484579	0.15	15508467
57	23418	15429165	0.15	15452583
58	23468	15420011	0.15	15443479
59	23730	15442921	0.15	15466651
60	23197	15509845	0.15	15533042
61	23068	15436751	0.15	15459819
62	23450	15406912	0.15	15430362
63	23059	15379037	0.15	15402096
64	23633	15373932	0.15	15397565
65	23358	15413075	0.15	15436433
66	23438	15459523	0.15	15482961
67	32574	15438106	0.21	15470680
68	22877	15380628	0.15	15403505
69	23159	15339608	0.15	15362767
70	22888	15225373	0.15	15248261
71	22746	15240096	0.15	15262842
72	23242	15206956	0.15	15230198
73	22751	15189922	0.15	15212673
74	26990	15152101	0.18	15179091
75	22844	15119198	0.15	15142042
76	22212	15080943	0.15	15103155
77	22123	15013240	0.15	15035363
78	22230	14976691	0.15	14998921
79	22069	14948648	0.15	14970717
80	22086	14924212	0.15	14946298
81	22062	14850467	0.15	14872529
82	21614	14807408	0.15	14829022
83	21367	14762215	0.14	14783582
84	21183	14779044	0.14	14800227
85	21460	14745769	0.15	14767229
86	21005	14640493	0.14	14661498
87	20904	14597854	0.14	14618758
88	21010	14528489	0.14	14549499
89	20751	14468293	0.14	14489044
90	20541	14445260	0.14	14465801
91	20449	14389586	0.14	14410035
92	20197	14306635	0.14	14326832
93	20125	14189509	0.14	14209634
94	19732	14122965	0.14	14142697
95	19555	13955572	0.14	13975127
96	18851	13811075	0.14	13829926
97	18108	13431926	0.13	13450034
98	17915	12431351	0.14	12449266
99	13394	11199759	0.12	11213153

CpG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	252422	3701684	6.38	3954106
2	745629	936307	44.33	1681936
3	773977	615791	55.69	1389768
4	1183468	667008	63.95	1850476
5	1513329	733994	67.34	2247323
6	1283739	594270	68.36	1878009
7	1383125	727071	65.54	2110196
8	1252770	615224	67.06	1867994
9	1324707	706988	65.20	2031695
10	1398330	709565	66.34	2107895
11	1382540	677270	67.12	2059810
12	1347432	658013	67.19	2005445
13	1353667	661165	67.19	2014832
14	1320596	650983	66.98	1971579
15	1344828	656422	67.20	2001250
16	1366138	654316	67.62	2020454
17	1401557	662767	67.89	2064324
18	1374064	660798	67.53	2034862
19	1344398	661215	67.03	2005613
20	1373279	656842	67.65	2030121
21	1357223	667940	67.02	2025163
22	1415513	654457	68.38	2069970
23	1331228	666082	66.65	1997310
24	1408234	658587	68.14	2066821
25	1419915	658906	68.30	2078821
26	1400943	646254	68.43	2047197
27	1365033	650047	67.74	2015080
28	1358687	662984	67.21	2021671
29	1405657	645894	68.52	2051551
30	1381636	648313	68.06	2029949
31	1414914	646175	68.65	2061089
32	1440890	644379	69.10	2085269
33	1427821	649609	68.73	2077430
34	1423673	647272	68.75	2070945
35	1415193	640337	68.85	2055530
36	1436420	647592	68.93	2084012
37	1457135	645492	69.30	2102627
38	1442097	647417	69.02	2089514
39	1456911	645800	69.29	2102711
40	1424962	651251	68.63	2076213
41	1479336	651888	69.41	2131224
42	1425541	646090	68.81	2071631
43	1452050	646068	69.21	2098118
44	1507844	643056	70.10	2150900
45	1500705	647199	69.87	2147904
46	1437150	657285	68.62	2094435
47	1487002	642966	69.81	2129968
48	1482827	647517	69.61	2130344
49	1497974	645004	69.90	2142978
50	1496542	650619	69.70	2147161
51	1478993	644452	69.65	2123445
52	1474013	636038	69.86	2110051
53	1491644	643212	69.87	2134856
54	1495756	644804	69.88	2140560
55	1506477	641742	70.13	2148219
56	1483951	640818	69.84	2124769
57	1472001	646399	69.49	2118400
58	1458952	641458	69.46	2100410
59	1472155	639309	69.72	2111464
60	1486852	637738	69.98	2124590
61	1488060	639840	69.93	2127900
62	1463951	635736	69.72	2099687
63	1485498	637037	69.99	2122535
64	1504020	633799	70.35	2137819
65	1485767	636030	70.02	2121797
66	1465557	632024	69.87	2097581
67	1457941	632777	69.73	2090718
68	1483683	630154	70.19	2113837
69	1488225	634091	70.12	2122316
70	1480102	627845	70.22	2107947
71	1480511	632025	70.08	2112536
72	1482860	626973	70.28	2109833
73	1487977	628239	70.31	2116216
74	1455274	621490	70.07	2076764
75	1459957	622171	70.12	2082128
76	1458607	627262	69.93	2085869
77	1473468	629413	70.07	2102881
78	1441885	621537	69.88	2063422
79	1443348	626409	69.74	2069757
80	1448856	618517	70.08	2067373
81	1446114	623735	69.87	2069849
82	1448315	618556	70.07	2066871
83	1447472	618638	70.06	2066110
84	1433435	615573	69.96	2049008
85	1447025	614046	70.21	2061071
86	1430025	614628	69.94	2044653
87	1418738	614853	69.77	2033591
88	1419491	608504	69.99	2027995
89	1409502	609636	69.81	2019138
90	1406150	607468	69.83	2013618
91	1397092	603742	69.83	2000834
92	1383625	600700	69.73	1984325
93	1383737	597432	69.84	1981169
94	1383929	591978	70.04	1975907
95	1364790	592691	69.72	1957481
96	1337066	586062	69.53	1923128
97	1292479	576610	69.15	1869089
98	1239836	567842	68.59	1807678
99	1188638	556053	68.13	1744691
100	1153133	515833	69.09	1668966
101	869332	0	100.00	869332

CHG context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	12351	6320467	0.20	6332818
2	12092	8610369	0.14	8622461
3	8248	6641611	0.12	6649859
4	11211	6403907	0.17	6415118
5	11524	7553809	0.15	7565333
6	11140	7749107	0.14	7760247
7	8657	5921673	0.15	5930330
8	10376	7368814	0.14	7379190
9	10575	7207667	0.15	7218242
10	10557	7328115	0.14	7338672
11	11316	7235106	0.16	7246422
12	10094	7097252	0.14	7107346
13	10218	6949679	0.15	6959897
14	10766	6981237	0.15	6992003
15	10077	6993790	0.14	7003867
16	10248	6999172	0.15	7009420
17	10962	7161667	0.15	7172629
18	10484	7192480	0.15	7202964
19	10702	7073335	0.15	7084037
20	10362	7156555	0.14	7166917
21	10804	7205745	0.15	7216549
22	10870	7260137	0.15	7271007
23	11097	7204835	0.15	7215932
24	10670	7286261	0.15	7296931
25	10508	7237772	0.14	7248280
26	10907	7446045	0.15	7456952
27	10660	7253617	0.15	7264277
28	10843	7315979	0.15	7326822
29	11117	7353295	0.15	7364412
30	11131	7403647	0.15	7414778
31	10856	7382833	0.15	7393689
32	10835	7350188	0.15	7361023
33	12042	7331028	0.16	7343070
34	11103	7342883	0.15	7353986
35	10925	7354419	0.15	7365344
36	10891	7245656	0.15	7256547
37	10805	7269514	0.15	7280319
38	11126	7289672	0.15	7300798
39	10861	7321434	0.15	7332295
40	11152	7290845	0.15	7301997
41	10839	7268676	0.15	7279515
42	10861	7249249	0.15	7260110
43	10764	7257860	0.15	7268624
44	11633	7277243	0.16	7288876
45	11272	7331042	0.15	7342314
46	11273	7291936	0.15	7303209
47	10710	7342460	0.15	7353170
48	10952	7285939	0.15	7296891
49	10985	7322574	0.15	7333559
50	10912	7307532	0.15	7318444
51	10703	7293724	0.15	7304427
52	10883	7279830	0.15	7290713
53	11007	7290767	0.15	7301774
54	10884	7294730	0.15	7305614
55	10875	7350416	0.15	7361291
56	10930	7303409	0.15	7314339
57	11225	7297318	0.15	7308543
58	11175	7322808	0.15	7333983
59	10898	7320576	0.15	7331474
60	10972	7290610	0.15	7301582
61	11131	7306031	0.15	7317162
62	10860	7277456	0.15	7288316
63	10987	7257561	0.15	7268548
64	10819	7318143	0.15	7328962
65	10869	7274115	0.15	7284984
66	10736	7265252	0.15	7275988
67	10757	7227944	0.15	7238701
68	10820	7253691	0.15	7264511
69	10839	7250091	0.15	7260930
70	10762	7269688	0.15	7280450
71	10742	7235222	0.15	7245964
72	10899	7219505	0.15	7230404
73	10723	7217547	0.15	7228270
74	12059	7212922	0.17	7224981
75	11538	7157460	0.16	7168998
76	10074	7156290	0.14	7166364
77	10123	7176348	0.14	7186471
78	9933	7199090	0.14	7209023
79	10166	7150569	0.14	7160735
80	15711	7173067	0.22	7188778
81	10350	7094752	0.15	7105102
82	9963	7112041	0.14	7122004
83	10018	7039701	0.14	7049719
84	11712	7061011	0.17	7072723
85	13875	7012834	0.20	7026709
86	10644	7040265	0.15	7050909
87	9887	7054136	0.14	7064023
88	9704	7027633	0.14	7037337
89	13750	7001825	0.20	7015575
90	9913	6996982	0.14	7006895
91	9735	6961604	0.14	6971339
92	9653	6907654	0.14	6917307
93	9611	6920447	0.14	6930058
94	9590	6889219	0.14	6898809
95	9633	6842298	0.14	6851931
96	9435	6785849	0.14	6795284
97	9561	6723917	0.14	6733478
98	8800	6646600	0.13	6655400
99	8748	6531198	0.13	6539946
100	7392	6086048	0.12	6093440
101	5336	0	100.00	5336

CHH context (R2)
================
position	count methylated	count unmethylated	% methylation	coverage
1	32170	16157711	0.20	16189881
2	22864	16964238	0.13	16987102
3	24539	17407106	0.14	17431645
4	28655	17644817	0.16	17673472
5	26835	18967831	0.14	18994666
6	26905	18720937	0.14	18747842
7	25752	17724088	0.15	17749840
8	23326	16496160	0.14	16519486
9	24943	17352946	0.14	17377889
10	25379	17580260	0.14	17605639
11	26218	17387180	0.15	17413398
12	24448	17060784	0.14	17085232
13	24539	17015672	0.14	17040211
14	25293	16947852	0.15	16973145
15	23762	16908611	0.14	16932373
16	23959	16751424	0.14	16775383
17	24188	16736220	0.14	16760408
18	24040	16742510	0.14	16766550
19	24475	16828000	0.15	16852475
20	24030	16819650	0.14	16843680
21	24567	16788498	0.15	16813065
22	24618	16748383	0.15	16773001
23	24968	16783272	0.15	16808240
24	24009	16720560	0.14	16744569
25	23708	16740058	0.14	16763766
26	23118	16671336	0.14	16694454
27	24059	16900837	0.14	16924896
28	23803	16814328	0.14	16838131
29	24515	16879414	0.15	16903929
30	24524	16851956	0.15	16876480
31	24065	16923925	0.14	16947990
32	23947	16857487	0.14	16881434
33	26759	16855361	0.16	16882120
34	24522	16758627	0.15	16783149
35	24342	16777226	0.14	16801568
36	24508	16846075	0.15	16870583
37	24126	16714470	0.14	16738596
38	24621	16773665	0.15	16798286
39	24508	16648343	0.15	16672851
40	25231	16690507	0.15	16715738
41	24653	16688497	0.15	16713150
42	24856	16699896	0.15	16724752
43	24211	16603631	0.15	16627842
44	26034	16540948	0.16	16566982
45	25040	16579094	0.15	16604134
46	24703	16652054	0.15	16676757
47	23788	16479745	0.14	16503533
48	24136	16533679	0.15	16557815
49	23856	16467795	0.14	16491651
50	24111	16432898	0.15	16457009
51	23884	16444701	0.15	16468585
52	24089	16430773	0.15	16454862
53	23812	16323255	0.15	16347067
54	23809	16395985	0.15	16419794
55	23799	16456505	0.14	16480304
56	23728	16335855	0.15	16359583
57	24053	16318554	0.15	16342607
58	23397	16268488	0.14	16291885
59	23266	16315573	0.14	16338839
60	23322	16204753	0.14	16228075
61	23391	16250636	0.14	16274027
62	23189	16170364	0.14	16193553
63	23238	16154672	0.14	16177910
64	23312	16033317	0.15	16056629
65	23074	16133986	0.14	16157060
66	22757	16027376	0.14	16050133
67	22923	16121053	0.14	16143976
68	22823	15999301	0.14	16022124
69	23509	15991280	0.15	16014789
70	23216	16019899	0.14	16043115
71	23192	16058202	0.14	16081394
72	23913	15934081	0.15	15957994
73	23338	15979699	0.15	16003037
74	26221	15918623	0.16	15944844
75	24588	15907221	0.15	15931809
76	22045	15822270	0.14	15844315
77	22397	15876531	0.14	15898928
78	21960	15865629	0.14	15887589
79	22539	15867102	0.14	15889641
80	34374	15787256	0.22	15821630
81	22735	15814457	0.14	15837192
82	22286	15750787	0.14	15773073
83	22168	15738334	0.14	15760502
84	26395	15684679	0.17	15711074
85	30779	15572559	0.20	15603338
86	23372	15563537	0.15	15586909
87	21781	15508159	0.14	15529940
88	21558	15485938	0.14	15507496
89	29981	15337751	0.20	15367732
90	21246	15305822	0.14	15327068
91	21107	15186794	0.14	15207901
92	20894	15146585	0.14	15167479
93	21052	15000903	0.14	15021955
94	20831	14941599	0.14	14962430
95	20657	14831111	0.14	14851768
96	20264	14762258	0.14	14782522
97	20790	14607608	0.14	14628398
98	18881	14442656	0.13	14461537
99	18942	14221983	0.13	14240925
100	15303	13312717	0.11	13328020
101	10140	0	100.00	10140

